family,feature,real_n,synthetic_n,real_mean,synthetic_mean,real_median,synthetic_median,real_q05,real_q95,synthetic_q05,synthetic_q95,median_ratio,median_ratio_bootstrap,ratio_ci_low,ratio_ci_high,wasserstein,ks_statistic,ks_pvalue
generic,log_mean_abs,248,128,0.564375124032258,0.774940230078125,0.56851822,0.7697537750000001,0.21350589450000002,0.9579029399999999,0.48978774950000004,1.0775068099999998,1.3539650057301595,1.3463260957840364,1.2049303507630857,1.4895447766059629,0.21482975907006047,0.4798387096774194,3.531000254338643e-18
generic,log_p90_abs,248,128,0.9543327399516129,1.159472581015625,0.9687153150000001,1.1658016500000001,0.21329652350000003,1.68938383,0.751374985,1.599633895,1.203451243051732,1.2099912263821229,1.0964241490729023,1.3841277182775973,0.24892725507610886,0.3404737903225806,3.341845490192275e-09
generic,log_p99_abs,248,128,2.5567941031048385,2.61750423046875,2.5903949500000003,2.6442704,1.83415194,3.099335135,2.01408787,3.18910312,1.020798160527606,1.015074746740684,0.9707054629807642,1.060375004631702,0.06182798925907259,0.07182459677419353,0.7423113922716469
generic,active_fraction,248,128,0.0701426844108871,0.0747833252734375,0.06402587900000001,0.07232666,0.019589233350000002,0.1459777795,0.0318145748,0.13132934599999999,1.12964727903228,1.1292548228301733,0.9522534411956666,1.3260869749572421,0.009347761923538304,0.1267641129032258,0.11952268456768755
generic,strong_fraction,248,128,0.018013738872741936,0.0160989761125,0.0150756835,0.015472412,0.0022583008,0.04256286619999997,0.00466308591,0.031799316,1.026315788600895,1.0259310183474315,0.8171206426608125,1.2212189518574461,0.002720863619294354,0.08820564516129037,0.4931403440187575
generic,saturation_fraction,248,128,2.461095e-07,0.0006713867178124999,0.0,0.00048828125,0.0,0.0,6.1035156e-05,0.0018920898,488281250.0,488281250.0,427246100.0,610351560.0,0.0006711406083125001,0.9647177419354839,3.807451347175247e-91
